"rgb_data_id","rgb_data_idf_measure","tray","pot_position","plant_names[count]","Ril_no","nppc_code","rgb_data_idf_plant","rgb_data_date","rgb_data_perimeter","rgb_data_area","rgb_data_bb_area","rgb_data_roundness","rgb_data_roundness_c_hull","rgb_data_c_hull_area","rgb_data_solidity","rgb_data_circle_diam","rgb_data_eccentricity","rgb_data_eccentricity2","rgb_data_mlwi","rgb_data_mlwi2","rgb_data_skeleton_perim","rgb_data_g1","rgb_data_g2","rgb_data_g3","rgb_data_g4","rgb_data_g5"
30721,4026,"PSI_Tray043","D3","43_d3","CA29",31,769,"2015-08-23 15:23:00",191.401281250393,746.253274109513,-1,0.255980234336521,-1,-1,-1,-1,0.146858027126255,-1,-1,-1,-1,920,330,22,27750,719
26677,3778,"PSI_Tray043","D4","43_d4","CA77",74,770,"2015-08-19 10:54:29",130.87162031489,201.550399517112,-1,0.147877659592885,-1,-1,-1,-1,0.273323444453119,-1,-1,-1,-1,1221,391,79,7057,0
27482,3826,"PSI_Tray043","D4","43_d4","CA77",74,770,"2015-08-19 16:24:16",121.359164459293,178.34265822507,-1,0.152166812769183,-1,-1,-1,-1,0.329400108088633,-1,-1,-1,-1,1784,491,45,5437,0
28286,3874,"PSI_Tray043","D4","43_d4","CA77",74,770,"2015-08-20 10:12:48",143.422522627587,232.161542484917,-1,0.141829127327635,-1,-1,-1,-1,0.188965607087024,-1,-1,-1,-1,937,334,1,8779,0
29091,3922,"PSI_Tray043","D4","43_d4","CA77",74,770,"2015-08-21 09:11:10",161.003448512305,298.359491235081,-1,0.144636986748568,-1,-1,-1,-1,0.14025103712371,-1,-1,-1,-1,1042,425,1,11385,0
29920,3978,"PSI_Tray043","D4","43_d4","CA77",74,770,"2015-08-22 09:13:56",213.194854224593,446.727987480684,-1,0.123509279886133,-1,-1,-1,-1,0.141799591002045,-1,-1,-1,-1,1184,494,6,15511,0
30722,4026,"PSI_Tray043","D4","43_d4","CA77",74,770,"2015-08-23 15:23:00",228.727221432833,585.770120576299,-1,0.140702356352829,-1,-1,-1,-1,0.17739340305712,-1,-1,-1,-1,1074,235,4,21350,0
26678,3778,"PSI_Tray043","D5","43_d5","CA63",60,771,"2015-08-19 10:54:29",89.5770010897023,92.458391382537,-1,0.144798198828912,-1,-1,-1,-1,0.279313790806129,-1,-1,-1,-1,442,184,0,3470,0
27483,3826,"PSI_Tray043","D5","43_d5","CA63",60,771,"2015-08-19 16:24:16",85.9468903562824,84.6824159211433,-1,0.144059786701338,-1,-1,-1,-1,0.301503094606543,-1,-1,-1,-1,660,217,3,2870,12
28287,3874,"PSI_Tray043","D5","43_d5","CA63",60,771,"2015-08-20 10:12:48",107.270783077529,120.088944065294,-1,0.131144471766845,-1,-1,-1,-1,0.161556886227545,-1,-1,-1,-1,498,190,2,4567,35
29092,3922,"PSI_Tray043","D5","43_d5","CA63",60,771,"2015-08-21 09:11:10",124.178352997014,166.937092981079,-1,0.13604134583531,-1,-1,-1,-1,0.1251629726206,-1,-1,-1,-1,602,275,2,6373,34
29921,3978,"PSI_Tray043","D5","43_d5","CA63",60,771,"2015-08-22 09:13:56",150.078171244427,229.962155298773,-1,0.128301335299203,-1,-1,-1,-1,0.150498926360995,-1,-1,-1,-1,698,306,17,8946,15
30723,4026,"PSI_Tray043","D5","43_d5","CA63",60,771,"2015-08-23 15:23:00",177.096315582669,303.239005975925,-1,0.121499887676273,-1,-1,-1,-1,0.20802561586531,-1,-1,-1,-1,853,366,9,11877,0
26319,3761,"PSI_Tray044","A1","44_a1","CA3",5,772,"2015-08-19 09:39:30",102.559964954316,99.0926084686101,-1,0.11838465073529,-1,-1,-1,-1,0.317438896386265,-1,-1,-1,-1,400,237,1,3666,105
27124,3809,"PSI_Tray044","A1","44_a1","CA3",5,772,"2015-08-19 15:34:53",98.3032448769575,97.6023133260864,-1,0.126921228768279,-1,-1,-1,-1,0.351091142490372,-1,-1,-1,-1,436,225,0,3675,0
27928,3857,"PSI_Tray044","A1","44_a1","CA3",5,772,"2015-08-20 08:31:03",108.790006306079,144.558628824796,-1,0.153488513595396,-1,-1,-1,-1,0.22358630952381,-1,-1,-1,-1,569,409,8,5197,130
28733,3905,"PSI_Tray044","A1","44_a1","CA3",5,772,"2015-08-21 08:19:23",107.693716709188,209.855189383918,-1,0.227378211474857,-1,-1,-1,-1,0.189035511211243,-1,-1,-1,-1,678,474,28,6415,187
29562,3961,"PSI_Tray044","A1","44_a1","CA3",5,772,"2015-08-22 08:20:44",118.907035011677,203.473360991336,-1,0.180843258186592,-1,-1,-1,-1,0.194983001010751,-1,-1,-1,-1,803,459,47,7137,343
30364,4009,"PSI_Tray044","A1","44_a1","CA3",5,772,"2015-08-23 14:29:16",163.452904326503,301.43622959384,-1,0.141781651041949,-1,-1,-1,-1,0.264857489387508,-1,-1,-1,-1,691,256,11,9289,659
26320,3761,"PSI_Tray044","A2","44_a2","CA39",39,773,"2015-08-19 09:39:30",157.11000687163,259.804113676888,-1,0.132265991571353,-1,-1,-1,-1,0.135260884014623,-1,-1,-1,-1,1789,729,8,8715,0
27125,3809,"PSI_Tray044","A2","44_a2","CA39",39,773,"2015-08-19 15:34:53",150.313011370903,245.658328332127,-1,0.136630672247743,-1,-1,-1,-1,0.145060812815188,-1,-1,-1,-1,3240,815,49,6533,0
27929,3857,"PSI_Tray044","A2","44_a2","CA39",39,773,"2015-08-20 08:31:03",163.862929384481,313.586942409093,-1,0.146759561557586,-1,-1,-1,-1,0.126811772220312,-1,-1,-1,-1,1966,791,21,10720,0
28734,3905,"PSI_Tray044","A2","44_a2","CA39",39,773,"2015-08-21 08:19:23",187.08490597806,421.477099622279,-1,0.15132348925822,-1,-1,-1,-1,0.145065815094634,-1,-1,-1,-1,2065,854,28,15103,0
29563,3961,"PSI_Tray044","A2","44_a2","CA39",39,773,"2015-08-22 08:20:44",225.710811469671,541.253562448012,-1,0.133507575011273,-1,-1,-1,-1,0.143214527474468,-1,-1,-1,-1,2340,1087,94,19620,0
30365,4009,"PSI_Tray044","A2","44_a2","CA39",39,773,"2015-08-23 14:29:16",249.73458233869,777.573509120938,-1,0.156672923823565,-1,-1,-1,-1,0.171156436405619,-1,-1,-1,-1,3027,1287,131,28104,63
26321,3761,"PSI_Tray044","A3","44_a3","CA32",34,774,"2015-08-19 09:39:30",210.745398410395,313.779238556516,-1,0.0887805574233155,-1,-1,-1,-1,0.201753360607832,-1,-1,-1,-1,1756,534,4,10890,451
27126,3809,"PSI_Tray044","A3","44_a3","CA32",34,774,"2015-08-19 15:34:53",202.034736830238,279.514468787685,-1,0.086052217277639,-1,-1,-1,-1,0.18885737439222,-1,-1,-1,-1,2083,579,9,9207,309
27930,3857,"PSI_Tray044","A3","44_a3","CA32",34,774,"2015-08-20 08:31:03",228.085029881796,376.551912180718,-1,0.0909580534937211,-1,-1,-1,-1,0.181258128550893,-1,-1,-1,-1,1686,508,6,13810,286
28735,3905,"PSI_Tray044","A3","44_a3","CA32",34,774,"2015-08-21 08:19:23",250.245661946102,504.500961271904,-1,0.101236878731128,-1,-1,-1,-1,0.165112347294939,-1,-1,-1,-1,1728,633,55,18804,451
29564,3961,"PSI_Tray044","A3","44_a3","CA32",34,774,"2015-08-22 08:20:44",323.065567920465,689.766280804181,-1,0.0830482483339071,-1,-1,-1,-1,0.153349994049744,-1,-1,-1,-1,2067,664,2,25085,350
30366,4009,"PSI_Tray044","A3","44_a3","CA32",34,774,"2015-08-23 14:29:16",352.77713611964,1003.82194507262,-1,0.10135978701109,-1,-1,-1,-1,0.13625735552005,-1,-1,-1,-1,2228,719,36,35796,0
26322,3761,"PSI_Tray044","A4","44_a4","CA5",7,775,"2015-08-19 09:39:30",178.606410890961,334.847685208483,-1,0.131905552783845,-1,-1,-1,-1,0.135337341349365,-1,-1,-1,-1,2400,685,106,11226,0
27127,3809,"PSI_Tray044","A4","44_a4","CA5",7,775,"2015-08-19 15:34:53",191.047130733967,333.465556648885,-1,0.114810023960949,-1,-1,-1,-1,0.131826229061691,-1,-1,-1,-1,3542,997,110,9750,0
27931,3857,"PSI_Tray044","A4","44_a4","CA5",7,775,"2015-08-20 08:31:03",192.892013698164,407.559665952582,-1,0.137648843777767,-1,-1,-1,-1,0.124599720830938,-1,-1,-1,-1,2611,816,96,13605,0
28736,3905,"PSI_Tray044","A4","44_a4","CA5",7,775,"2015-08-21 08:19:23",217.376336899878,536.506251308521,-1,0.142679020329772,-1,-1,-1,-1,0.141727892941485,-1,-1,-1,-1,2421,1005,172,19318,0
29565,3961,"PSI_Tray044","A4","44_a4","CA5",7,775,"2015-08-22 08:20:44",243.342264629106,676.449772595179,-1,0.143552357217704,-1,-1,-1,-1,0.146006425168938,-1,-1,-1,-1,1907,859,131,25513,0
30367,4009,"PSI_Tray044","A4","44_a4","CA5",7,775,"2015-08-23 14:29:16",279.359111582116,881.701872950173,-1,0.141973060864052,-1,-1,-1,-1,0.128842194931497,-1,-1,-1,-1,1175,381,53,33758,10
26323,3761,"PSI_Tray044","A5","44_a5","CA15",17,776,"2015-08-19 09:39:30",217.839562865991,335.160166448045,-1,0.0887541660747729,-1,-1,-1,-1,0.190685882038964,-1,-1,-1,-1,2055,925,23,11544,0
27128,3809,"PSI_Tray044","A5","44_a5","CA15",17,776,"2015-08-19 15:34:53",202.444761888216,317.216532191691,-1,0.0972641036267451,-1,-1,-1,-1,0.168957388939257,-1,-1,-1,-1,3878,1247,65,8571,0
27932,3857,"PSI_Tray044","A5","44_a5","CA15",17,776,"2015-08-20 08:31:03",234.747132785476,414.602512351928,-1,0.0945455734916199,-1,-1,-1,-1,0.164419857330033,-1,-1,-1,-1,2463,1106,68,14260,0
28737,3905,"PSI_Tray044","A5","44_a5","CA15",17,776,"2015-08-21 08:19:23",297.299535250096,563.836341260931,-1,0.0801630933859898,-1,-1,-1,-1,0.176938221147856,-1,-1,-1,-1,2831,1242,19,19362,0
29566,3961,"PSI_Tray044","A5","44_a5","CA15",17,776,"2015-08-22 08:20:44",321.367379106991,696.700960620601,-1,0.0847720511507639,-1,-1,-1,-1,0.147433857382301,-1,-1,-1,-1,3203,1382,23,24887,0
30368,4009,"PSI_Tray044","A5","44_a5","CA15",17,776,"2015-08-23 14:29:16",342.691271828238,935.316442553383,-1,0.10008346819498,-1,-1,-1,-1,0.136496127027071,-1,-1,-1,-1,3773,1513,97,32925,0
26324,3761,"PSI_Tray044","B1","44_b1","CA31",33,777,"2015-08-19 09:39:30",131.845925888414,214.217908228564,-1,0.154857487762701,-1,-1,-1,-1,0.196757448624049,-1,-1,-1,-1,728,341,8,8154,43
27129,3809,"PSI_Tray044","B1","44_b1","CA31",33,777,"2015-08-19 15:34:53",134.386201311783,224.469696588021,-1,0.156191799217402,-1,-1,-1,-1,0.188485965990576,-1,-1,-1,-1,907,340,16,8443,0
27933,3857,"PSI_Tray044","B1","44_b1","CA31",33,777,"2015-08-20 08:31:03",138.855725021679,251.295009153447,-1,0.163781991108582,-1,-1,-1,-1,0.171320754716981,-1,-1,-1,-1,851,318,2,9665,0
28738,3905,"PSI_Tray044","B1","44_b1","CA31",33,777,"2015-08-21 08:19:23",162.826294982564,330.965706732394,-1,0.156871402238824,-1,-1,-1,-1,0.145659866777685,-1,-1,-1,-1,868,362,7,12979,0
29567,3961,"PSI_Tray044","B1","44_b1","CA31",33,777,"2015-08-22 08:20:44",187.241835069045,387.428663019298,-1,0.138865970694569,-1,-1,-1,-1,0.11729152067274,-1,-1,-1,-1,664,234,5,15725,0
30369,4009,"PSI_Tray044","B1","44_b1","CA31",33,777,"2015-08-23 14:29:16",197.126697281585,469.070396109325,-1,0.151690016078209,-1,-1,-1,-1,0.124948111249481,-1,-1,-1,-1,242,71,0,19118,90
26325,3761,"PSI_Tray044","B2","44_b2","CA35",37,778,"2015-08-19 09:39:30",98.635358899445,99.4291267265993,-1,0.128427559799387,-1,-1,-1,-1,0.469064971313382,-1,-1,-1,-1,639,316,41,3413,0
27130,3809,"PSI_Tray044","B2","44_b2","CA35",37,778,"2015-08-19 15:34:53",90.0155169284589,95.8235739624292,-1,0.148609806670357,-1,-1,-1,-1,0.475708867617844,-1,-1,-1,-1,1010,373,33,2818,3
27934,3857,"PSI_Tray044","B2","44_b2","CA35",37,778,"2015-08-20 08:31:03",114.612696233282,114.524374299258,-1,0.109557555396567,-1,-1,-1,-1,0.367903204361122,-1,-1,-1,-1,907,379,7,3784,2
28739,3905,"PSI_Tray044","B2","44_b2","CA35",37,778,"2015-08-21 08:19:23",133.963267680124,144.149999511523,-1,0.100937616286638,-1,-1,-1,-1,0.274210678767983,-1,-1,-1,-1,940,372,3,4996,54
29568,3961,"PSI_Tray044","B2","44_b2","CA35",37,778,"2015-08-22 08:20:44",150.682744094427,184.231727739882,-1,0.10196409004959,-1,-1,-1,-1,0.268914276583846,-1,-1,-1,-1,1163,432,4,6370,111
30370,4009,"PSI_Tray044","B2","44_b2","CA35",37,778,"2015-08-23 14:29:16",174.584530940079,265.90951635755,-1,0.109630709135071,-1,-1,-1,-1,0.243809153377415,-1,-1,-1,-1,1381,516,1,9618,25
26326,3761,"PSI_Tray044","B3","44_b3","CA53",51,779,"2015-08-19 09:39:30",127.936902040641,174.040031926494,-1,0.133618735641175,-1,-1,-1,-1,0.292516387472688,-1,-1,-1,-1,1158,488,47,5900,0
27131,3809,"PSI_Tray044","B3","44_b3","CA53",51,779,"2015-08-19 15:34:53",116.216284784163,166.468371121737,-1,0.154884378904302,-1,-1,-1,-1,0.279281119166752,-1,-1,-1,-1,1770,658,87,4731,0
27935,3857,"PSI_Tray044","B3","44_b3","CA53",51,779,"2015-08-20 08:31:03",131.172569923181,217.270609568894,-1,0.158680950137831,-1,-1,-1,-1,0.241018205252135,-1,-1,-1,-1,1548,711,140,6999,0
28740,3905,"PSI_Tray044","B3","44_b3","CA53",51,779,"2015-08-21 08:19:23",157.420084400179,299.705564267038,-1,0.151979281935967,-1,-1,-1,-1,0.202703518194436,-1,-1,-1,-1,1600,807,56,10439,0
29569,3961,"PSI_Tray044","B3","44_b3","CA53",51,779,"2015-08-22 08:20:44",201.843969691638,401.02159694022,-1,0.123693269270616,-1,-1,-1,-1,0.112398112398112,-1,-1,-1,-1,1936,928,85,14286,0
30371,4009,"PSI_Tray044","B3","44_b3","CA53",51,779,"2015-08-23 14:29:16",270.200806242944,639.733226946713,-1,0.110112212968115,-1,-1,-1,-1,0.117290957245554,-1,-1,-1,-1,1743,824,20,22319,90
26327,3761,"PSI_Tray044","B4","44_b4","CA11",13,780,"2015-08-19 09:39:30",187.833499345365,368.499511007405,-1,0.131250413681196,-1,-1,-1,-1,0.237969906142921,-1,-1,-1,-1,1264,455,1,14116,12
27132,3809,"PSI_Tray044","B4","44_b4","CA11",13,780,"2015-08-19 15:34:53",181.02737592438,373.19874811004,-1,0.143107214972201,-1,-1,-1,-1,0.202682290474665,-1,-1,-1,-1,2519,534,43,12917,10
27936,3857,"PSI_Tray044","B4","44_b4","CA11",13,780,"2015-08-20 08:31:03",198.028439086454,480.908627685017,-1,0.154105203766325,-1,-1,-1,-1,0.159030357611918,-1,-1,-1,-1,1982,769,131,17669,7
28741,3905,"PSI_Tray044","B4","44_b4","CA11",13,780,"2015-08-21 08:19:23",255.661000448744,647.172684150117,-1,0.124423116219754,-1,-1,-1,-1,0.109927907104727,-1,-1,-1,-1,2037,907,73,23656,5
29570,3961,"PSI_Tray044","B4","44_b4","CA11",13,780,"2015-08-22 08:20:44",268.734783922529,778.402786256697,-1,0.13544609205291,-1,-1,-1,-1,0.148001503570981,-1,-1,-1,-1,1884,684,62,28609,8
30372,4009,"PSI_Tray044","B4","44_b4","CA11",13,780,"2015-08-23 14:29:16",251.683193485739,913.911477643426,-1,0.181303239416059,-1,-1,-1,-1,0.164986382531416,-1,-1,-1,-1,1005,237,0,36045,81
26328,3761,"PSI_Tray044","B5","44_b5","CA74",71,781,"2015-08-19 09:39:30",206.191509378167,319.067382610632,-1,0.094308474116685,-1,-1,-1,-1,0.186748729811227,-1,-1,-1,-1,1246,591,27,11499,0
27133,3809,"PSI_Tray044","B5","44_b5","CA74",71,781,"2015-08-19 15:34:53",213.511386039982,290.932052540891,-1,0.0801972276360496,-1,-1,-1,-1,0.244932507684769,-1,-1,-1,-1,1809,699,30,10148,0
27937,3857,"PSI_Tray044","B5","44_b5","CA74",71,781,"2015-08-20 08:31:03",216.029624969412,402.860428849947,-1,0.108477046291568,-1,-1,-1,-1,0.178198628094244,-1,-1,-1,-1,1625,689,31,13274,0
28742,3905,"PSI_Tray044","B5","44_b5","CA74",71,781,"2015-08-21 08:19:23",252.939085807034,486.497234469481,-1,0.0955560855799775,-1,-1,-1,-1,0.1839313856225,-1,-1,-1,-1,1822,824,34,17256,0
29571,3961,"PSI_Tray044","B5","44_b5","CA74",71,781,"2015-08-22 08:20:44",286.832136681494,561.721083639284,-1,0.0857975670582623,-1,-1,-1,-1,0.179678015307469,-1,-1,-1,-1,2214,893,69,20286,0
30373,4009,"PSI_Tray044","B5","44_b5","CA74",71,781,"2015-08-23 14:29:16",345.20038283741,755.339267075222,-1,0.0796543300349043,-1,-1,-1,-1,0.160211457546661,-1,-1,-1,-1,2204,887,38,26025,29
26329,3761,"PSI_Tray044","C1","44_c1","CA60",57,782,"2015-08-19 09:39:30",100.593097966752,157.502563248167,-1,0.195596519879065,-1,-1,-1,-1,0.266406987724268,-1,-1,-1,-1,763,408,63,5594,0
27134,3809,"PSI_Tray044","C1","44_c1","CA60",57,782,"2015-08-19 15:34:53",92.2457148232782,148.572810902239,-1,0.219410194695963,-1,-1,-1,-1,0.257146728085625,-1,-1,-1,-1,1450,550,104,4332,0
27938,3857,"PSI_Tray044","C1","44_c1","CA60",57,782,"2015-08-20 08:31:03",102.588455735094,199.194771711188,-1,0.237843241122279,-1,-1,-1,-1,0.202462101943229,-1,-1,-1,-1,993,468,75,6681,0
28743,3905,"PSI_Tray044","C1","44_c1","CA60",57,782,"2015-08-21 08:19:23",128.253433856031,275.728638385307,-1,0.210646252261917,-1,-1,-1,-1,0.179287617444959,-1,-1,-1,-1,1166,569,42,9527,0
29572,3961,"PSI_Tray044","C1","44_c1","CA60",57,782,"2015-08-22 08:20:44",152.634028874893,357.045871726558,-1,0.192588851957978,-1,-1,-1,-1,0.18228288956297,-1,-1,-1,-1,1232,565,25,12714,0
30374,4009,"PSI_Tray044","C1","44_c1","CA60",57,782,"2015-08-23 14:29:16",183.160299923189,517.264618057066,-1,0.193758134665599,-1,-1,-1,-1,0.177898596535592,-1,-1,-1,-1,1131,454,20,18786,0
26330,3761,"PSI_Tray044","C2","44_c2","CA62",59,783,"2015-08-19 09:39:30",101.053650299446,128.513919024239,-1,0.158145201823617,-1,-1,-1,-1,0.33084411254834,-1,-1,-1,-1,559,223,2,4837,0
27135,3809,"PSI_Tray044","C2","44_c2","CA62",59,783,"2015-08-19 15:34:53",86.5955361941592,117.841482842295,-1,0.197477241200542,-1,-1,-1,-1,0.423865069356873,-1,-1,-1,-1,647,210,6,4274,0
27939,3857,"PSI_Tray044","C2","44_c2","CA62",59,783,"2015-08-20 08:31:03",114.03015987722,154.341695324911,-1,0.149160442782108,-1,-1,-1,-1,0.248404197771286,-1,-1,-1,-1,630,261,5,5831,6
28744,3905,"PSI_Tray044","C2","44_c2","CA62",59,783,"2015-08-21 08:19:23",143.628871973285,222.438568530872,-1,0.135499114266096,-1,-1,-1,-1,0.161470388019061,-1,-1,-1,-1,713,284,2,8655,0
29573,3961,"PSI_Tray044","C2","44_c2","CA62",59,783,"2015-08-22 08:20:44",172.498353562565,279.610616861396,-1,0.118084695263901,-1,-1,-1,-1,0.134872669042822,-1,-1,-1,-1,623,239,2,11226,18
30375,4009,"PSI_Tray044","C2","44_c2","CA62",59,783,"2015-08-23 14:29:16",196.794583259097,385.109090741016,-1,0.124958946127584,-1,-1,-1,-1,0.14185672738405,-1,-1,-1,-1,881,281,1,15402,0
26331,3761,"PSI_Tray044","C3","44_c3","CA12",14,784,"2015-08-19 09:39:30",248.688820016516,512.373084807009,-1,0.104107890981506,-1,-1,-1,-1,0.209307833501095,-1,-1,-1,-1,3196,777,19,17404,54
27136,3809,"PSI_Tray044","C3","44_c3","CA12",14,784,"2015-08-19 15:34:53",213.595751362313,476.690130950938,-1,0.131298814532247,-1,-1,-1,-1,0.237458296348444,-1,-1,-1,-1,5482,1082,116,13690,48
27940,3857,"PSI_Tray044","C3","44_c3","CA12",14,784,"2015-08-20 08:31:03",240.372601287239,591.322671833121,-1,0.128606958600835,-1,-1,-1,-1,0.207622504537205,-1,-1,-1,-1,4299,987,38,19389,192
28745,3905,"PSI_Tray044","C3","44_c3","CA12",14,784,"2015-08-21 08:19:23",308.625709655694,794.110977799265,-1,0.104767567525264,-1,-1,-1,-1,0.218304768567098,-1,-1,-1,-1,4070,1169,33,26517,1207
29574,3961,"PSI_Tray044","C3","44_c3","CA12",14,784,"2015-08-22 08:20:44",406.064831428819,1038.02662229538,-1,0.079109310768727,-1,-1,-1,-1,0.170231316725979,-1,-1,-1,-1,4717,1460,43,37334,247
30376,4009,"PSI_Tray044","C3","44_c3","CA12",14,784,"2015-08-23 14:29:16",480.122373883961,1626.81338868437,-1,0.088683681296334,-1,-1,-1,-1,0.16028813559322,-1,-1,-1,-1,4110,1246,35,59093,184
26332,3761,"PSI_Tray044","C4","44_c4","CA36",38,785,"2015-08-19 09:39:30",164.210625614066,243.338756053845,-1,0.113401457467067,-1,-1,-1,-1,0.243633224394154,-1,-1,-1,-1,1105,532,86,8853,0
27137,3809,"PSI_Tray044","C4","44_c4","CA36",38,785,"2015-08-19 15:34:53",160.54289617961,240.430276824081,-1,0.117224080218683,-1,-1,-1,-1,0.272098922003805,-1,-1,-1,-1,1531,556,18,8029,0
27941,3857,"PSI_Tray044","C4","44_c4","CA36",38,785,"2015-08-20 08:31:03",192.64159136459,299.332990481407,-1,0.101359470737159,-1,-1,-1,-1,0.232201533406353,-1,-1,-1,-1,1368,504,7,10486,0
28746,3905,"PSI_Tray044","C4","44_c4","CA36",38,785,"2015-08-21 08:19:23",248.425489109261,440.754788401375,-1,0.0897458956559512,-1,-1,-1,-1,0.167670019808133,-1,-1,-1,-1,1546,685,9,15347,0
29575,3961,"PSI_Tray044","C4","44_c4","CA36",38,785,"2015-08-22 08:20:44",268.139338992787,573.955926019035,-1,0.100315337683448,-1,-1,-1,-1,0.132054777349503,-1,-1,-1,-1,1545,746,62,19905,0
30377,4009,"PSI_Tray044","C4","44_c4","CA36",38,785,"2015-08-23 14:29:16",334.084338430932,609.879250059384,-1,0.0686659587123796,-1,-1,-1,-1,0.124721921168216,-1,-1,-1,-1,472,101,0,25223,26
26333,3761,"PSI_Tray044","C5","44_c5","CA59",56,786,"2015-08-19 09:39:30",79.5260818659193,62.7967106426304,-1,0.124775002634507,-1,-1,-1,-1,0.237224761113419,-1,-1,-1,-1,658,381,13,1778,0
27138,3809,"PSI_Tray044","C5","44_c5","CA59",56,786,"2015-08-19 15:34:53",80.2967117271634,56.2105675934129,-1,0.109555027810925,-1,-1,-1,-1,0.263514945940216,-1,-1,-1,-1,901,522,31,1103,0
27942,3857,"PSI_Tray044","C5","44_c5","CA59",56,786,"2015-08-20 08:31:03",87.9422481246253,77.0266255518887,-1,0.125157133889914,-1,-1,-1,-1,0.144547325102881,-1,-1,-1,-1,965,434,31,2015,0
28747,3905,"PSI_Tray044","C5","44_c5","CA59",56,786,"2015-08-21 08:19:23",117.976802426029,112.252876057831,-1,0.101347747033256,-1,-1,-1,-1,0.122582122009843,-1,-1,-1,-1,1016,544,19,3412,0
29576,3961,"PSI_Tray044","C5","44_c5","CA59",56,786,"2015-08-22 08:20:44",138.915380216654,148.308403699533,-1,0.0965772779570223,-1,-1,-1,-1,0.144606221045665,-1,-1,-1,-1,1079,582,17,4871,0
30378,4009,"PSI_Tray044","C5","44_c5","CA59",56,786,"2015-08-23 14:29:16",161.617149282563,206.790469534373,-1,0.0994868085104562,-1,-1,-1,-1,0.209282751157338,-1,-1,-1,-1,1332,583,25,7109,0
26334,3761,"PSI_Tray044","D1","44_d1","CA57",54,787,"2015-08-19 09:39:30",94.8236089476832,111.964431836698,-1,0.156479332154148,-1,-1,-1,-1,0.257444504602057,-1,-1,-1,-1,605,310,50,3953,0
27139,3809,"PSI_Tray044","D1","44_d1","CA57",54,787,"2015-08-19 15:34:53",87.8825929296506,96.0519256374933,-1,0.156282451772614,-1,-1,-1,-1,0.269504778453519,-1,-1,-1,-1,686,338,19,3197,0
27943,3857,"PSI_Tray044","D1","44_d1","CA57",54,787,"2015-08-20 08:31:03",113.087018717892,134.919784435248,-1,0.132574498388662,-1,-1,-1,-1,0.234260262429277,-1,-1,-1,-1,697,398,46,4788,0
28748,3905,"PSI_Tray044","D1","44_d1","CA57",54,787,"2015-08-21 08:19:23",138.833688527741,192.236054876339,-1,0.125329984203616,-1,-1,-1,-1,0.226505230211679,-1,-1,-1,-1,705,440,76,7140,20
29577,3961,"PSI_Tray044","D1","44_d1","CA57",54,787,"2015-08-22 08:20:44",156.558634929764,245.682365350555,-1,0.125959171913558,-1,-1,-1,-1,0.146581522057531,-1,-1,-1,-1,794,369,11,9441,41
30379,4009,"PSI_Tray044","D1","44_d1","CA57",54,787,"2015-08-23 14:29:16",184.823543669044,307.769983949565,-1,0.113219580199279,-1,-1,-1,-1,0.159671572695113,-1,-1,-1,-1,579,218,0,12470,49
26335,3761,"PSI_Tray044","D2","44_d2","CA80",77,788,"2015-08-19 09:39:30",150.96165720878,238.555389386712,-1,0.131542407790283,-1,-1,-1,-1,0.225533836526676,-1,-1,-1,-1,768,198,1,9371,0
27140,3809,"PSI_Tray044","D2","44_d2","CA80",77,788,"2015-08-19 15:34:53",141.743696674634,228.700211831314,-1,0.143043761195402,-1,-1,-1,-1,0.287516740678086,-1,-1,-1,-1,1080,292,14,8517,0
27944,3857,"PSI_Tray044","D2","44_d2","CA80",77,788,"2015-08-20 08:31:03",145.032565465308,277.098748435691,-1,0.165543971428492,-1,-1,-1,-1,0.248540979446841,-1,-1,-1,-1,949,385,3,10567,19
28749,3905,"PSI_Tray044","D2","44_d2","CA80",77,788,"2015-08-21 08:19:23",167.659097129144,401.370133707423,-1,0.179432319394838,-1,-1,-1,-1,0.165698635311895,-1,-1,-1,-1,1083,385,12,14920,30
29578,3961,"PSI_Tray044","D2","44_d2","CA80",77,788,"2015-08-22 08:20:44",192.566353962517,522.925335896813,-1,0.177210207009777,-1,-1,-1,-1,0.114219712525667,-1,-1,-1,-1,1019,449,25,20007,11
30380,4009,"PSI_Tray044","D2","44_d2","CA80",77,788,"2015-08-23 14:29:16",213.066415914385,703.082789013183,-1,0.194619489886685,-1,-1,-1,-1,0.139482923715289,-1,-1,-1,-1,1171,356,36,28211,61
26336,3761,"PSI_Tray044","D3","44_d3","CA27",29,789,"2015-08-19 09:39:30",160.94379331733,226.572935700453,-1,0.109918154907809,-1,-1,-1,-1,0.353179811478344,-1,-1,-1,-1,904,123,0,8835,7
27141,3809,"PSI_Tray044","D3","44_d3","CA27",29,789,"2015-08-19 15:34:53",153.298256919868,209.722985782565,-1,0.112145399558734,-1,-1,-1,-1,0.4236449817957,-1,-1,-1,-1,1018,137,0,7988,2
27945,3857,"PSI_Tray044","D3","44_d3","CA27",29,789,"2015-08-20 08:31:03",174.108396400286,258.950799522701,-1,0.10734645062876,-1,-1,-1,-1,0.310807836231565,-1,-1,-1,-1,901,155,0,10195,0
28750,3905,"PSI_Tray044","D3","44_d3","CA27",29,789,"2015-08-21 08:19:23",196.378103914279,343.476974824064,-1,0.111923522056495,-1,-1,-1,-1,0.194442223110756,-1,-1,-1,-1,1146,195,0,13489,0
